name|faculty_of|has_phd_info|phd_where
BRIAN FLANAGAN|FORD SCHOOL OF PUBLIC POLICY|OF PUBLIC, NONPROFIT, AND HEALTH ADMINISTRATION. THERE, HE FOUNDED THE COOK|OF PUBLIC, NONPROFIT, AND HEALTH ADMINISTRATION. THERE, HE FOUNDED THE COOK
BRIAN IAMMARTINO|HARVARD KENNEDY SCHOOL|IN GENERAL|IN GENERAL
BRIAN MANDELL|HARVARD KENNEDY SCHOOL|AT THE NORMAN PATERSON SCHOOL OF INTERNATIONAL|AT THE NORMAN PATERSON SCHOOL OF INTERNATIONAL AFFAIRS AT CARLETON UNIVERSITY IN OTTAWA
BRIAN MCCALL|FORD SCHOOL OF PUBLIC POLICY|IN BOTH|IN BOTH
BRIAN PAYNE|INDIANA UNIVERSITY O'NEILL SCHOOL|VALUE ERROR|VALUE ERROR
BRIAN RICHARDSON JR.|INDIANA UNIVERSITY O'NEILL SCHOOL|IN KINESIOLOGY, SOUTHERN ILLINOIS UNIVERSITY EDWARDSVILLE, 2013B|IN KINESIOLOGY, SOUTHERN ILLINOIS UNIVERSITY EDWARDSVILLE, 2013B
BRIAN RICHWINE|INDIANA UNIVERSITY O'NEILL SCHOOL|MICHIGAN,  1991|UNIVERSITY, FLINT, MICHIGAN,  1991
BRIAN VOLSKY|INDIANA UNIVERSITY O'NEILL SCHOOL|2013BA|2013BA
BRITTANY BUTLER|HARVARD KENNEDY SCHOOL|VALUE ERROR|VALUE ERROR
BROOKE FOX|HARRIS SCHOOL OF PUBLIC POLICY|AT THE STIGLER CENTER,|AT THE FINANCIAL
BRUCE D. MEYER|HARRIS SCHOOL OF PUBLIC POLICY|AT THE INSTITUTE FOR POLICY RESEARCH. HE IS A MEMBER OF THE NATIONAL ACADEMY|AT THE INSTITUTE FOR POLICY RESEARCH. HE IS A MEMBER OF THE NATIONAL ACADEMY
BRUCE SCHNEIER|HARVARD KENNEDY SCHOOL|AT THE HARVARD KENNEDY SCHOOL, A FACULTY|AT INRUPT
BURNELL FISCHER|INDIANA UNIVERSITY O'NEILL SCHOOL|D., PURDUE UNIVERSITY, 1974M|D., PURDUE UNIVERSITY, 1974M
C. KURT ZORN|INDIANA UNIVERSITY O'NEILL SCHOOL|STATE UNIVERSITY OF NEW YORK AT ALBANY, 1976GOVERNMENT|STATE UNIVERSITY OF NEW YORK AT ALBANY, 1976GOVERNMENT
CAITLIN PATLER|GOLDMAN SCHOOL OF PUBLIC POLICY|AND HOUSEHOLD WELLBEING. DR. PATLER HAS RECEIVED|BEEN CITED
CANDACE BERTOTTI|HARVARD KENNEDY SCHOOL|IN CORPORATE|IN CORPORATE
CANDACE HAMILTON-HESTER|GOLDMAN SCHOOL OF PUBLIC POLICY|ON 02|ON 02
CARL SIMON|FORD SCHOOL OF PUBLIC POLICY|KOOPMAN, W. GETZ, AND R|"-2 TO GUIDE VACCINATION STRATEGIES."" (WITH J"
CARLEIGH BERIONT|HARVARD KENNEDY SCHOOL|VALUE ERROR|VALUE ERROR
CARLOS FERNANDEZ VALDOVINOS|HARRIS SCHOOL OF PUBLIC POLICY|GOVERNOR OF THE CENTRAL BANK OF PARAGUAY BETWEEN|GOVERNOR OF THE CENTRAL BANK OF PARAGUAY BETWEEN
CARMEN REINHART|HARVARD KENNEDY SCHOOL|ECONOMIST THE|ECONOMIST THE
CAROL BROWN|HARRIS SCHOOL OF PUBLIC POLICY|DIRECTOR OF HARRIS POLICY LABS, CAROL BROWN|DIRECTOR OF HARRIS POLICY LABS, CAROL BROWN
CAROLIN PFLUEGER|HARRIS SCHOOL OF PUBLIC POLICY|AFFILIATE. HER RESEARCH IS AT THE INTERSECTION|AFFILIATE. HER RESEARCH IS AT THE INTERSECTION
CAROLINE JOHNSON|HARRIS SCHOOL OF PUBLIC POLICY|AS ONE OF THE TOP LEADERSHIP INSTRUCTORS|AS ONE OF THE TOP LEADERSHIP INSTRUCTORS
CAROLINE SELBY|HARRIS SCHOOL OF PUBLIC POLICY|WITH INFLUENTIAL PRINCIPALS|WITH INFLUENTIAL PRINCIPALS
CAROLYN SLOANE|HARRIS SCHOOL OF PUBLIC POLICY|AND TEACHING HAS BEEN COVERED BY THE WALL STREET JOURNAL, CNBC, NPR|, WASHINGTON POST, BLOOMBERG, PITCHFORK
CASS SUNSTEIN|HARVARD KENNEDY SCHOOL|IN CONSTITUTION|AND BOOKS, INCLUDING REPUBLIC
CAT JACOB|HARRIS SCHOOL OF PUBLIC POLICY|AT WINTER & ASSOCIATES, AN INTERNATIONAL STATE|AT WINTER & ASSOCIATES, AN INTERNATIONAL STATE
CAT OWSIK|FORD SCHOOL OF PUBLIC POLICY|AT THE UNIVERSITY OF VIRGINIA, SHE WORKED IN ENVIRONMENTAL NON|AND ORGANIZATIONS
CATHERINE COHEN|HARRIS SCHOOL OF PUBLIC POLICY|S BASKETBALL TEAM, OVERSEEING COVID PROTOCOLS|FOR HUBBARD BROADCASTING CHICAGO, WHERE SHE ASSISTED IN THE PLANNING AND EXECUTION OF COMMUNITY
CATHERINE H. HAUSMAN|FORD SCHOOL OF PUBLIC POLICY|IN THE AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS, THE AMERICAN ECONOMIC JOURNAL: ECONOMIC|AT THE NATIONAL BUREAU OF ECONOMICS RESEARCH. HER WORK FOCUSES ON ENVIRONMENTAL
CATINA LATHAM|HARRIS SCHOOL OF PUBLIC POLICY|AT THE UNIVERSITY OF CHICAGO’S HARRIS SCHOOL OF PUBLIC POLICY SINCE 2019|AT THE UNIVERSITY OF CHICAGO’S HARRIS SCHOOL OF PUBLIC POLICY SINCE 2019
CECILIA HYUNJUNG MO|GOLDMAN SCHOOL OF PUBLIC POLICY|FROM APSA'S ELECTIONS, PUBLIC OPINION AND VOTING BEHAVIOR SECTION. SHE|THE FIELD WITHIN TEN YEARS OF HIS OR HER DOCTORATE. SHE ALSO RECEIVED BOTH
CELESTE WATKINS-HAYES|FORD SCHOOL OF PUBLIC POLICY|IN THEIR SOCIAL|IN THEIR SOCIAL
CELESTIN MONGA|HARVARD KENNEDY SCHOOL|AT PEKING UNIVERSITY’S INSTITUTE OF NEW STRUCTURAL|AT PEKING UNIVERSITY’S INSTITUTE OF NEW STRUCTURAL
CHAD BROUGHTON|HARRIS SCHOOL OF PUBLIC POLICY|AND SOCIETY. HIS SUBSTANTIVE INTERESTS FALL INTO TWO|AND SOCIETY. HIS SUBSTANTIVE INTERESTS FALL INTO TWO
CHARLES  DUNLAP|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITY OF SAN DIEGO SCHOOL OF LAW, OXFORD|UNIVERSITY OF SAN DIEGO SCHOOL OF LAW, OXFORD
CHARLES BONSER|INDIANA UNIVERSITY O'NEILL SCHOOL|STATE UNIVERSITY, 1954|DBA, BUSINESS ADMINISTRATION, INDIANA UNIVERSITY, 1965M
CHARLES R. SHIPAN|FORD SCHOOL OF PUBLIC POLICY|"AT THE FORD SCHOOL. 
PRIOR TO JOINING THE FACULTY"|"AT THE FORD SCHOOL. 
PRIOR TO JOINING THE FACULTY"
CHARLES R. WISE|INDIANA UNIVERSITY O'NEILL SCHOOL|STATE UNIVERSITY, 1967|D., INDIANA UNIVERSITY, 1972M
CHARLES TAYLOR|HARVARD KENNEDY SCHOOL|AT THE|AT THE
CHARLIE PRIDE, JR.|INDIANA UNIVERSITY O'NEILL SCHOOL|AND PROFESSIONAL SERVICES, UNIVERSITY OF SOUTHERN INDIANA, 2009B|AND PROFESSIONAL SERVICES, UNIVERSITY OF SOUTHERN INDIANA, 2009B
CHARLOTTE CAVAILLÉ|FORD SCHOOL OF PUBLIC POLICY|AT GEORGETOWN UNIVERSITY'S SCHOOL|AT GEORGETOWN UNIVERSITY'S SCHOOL
CHASSE REHWINKEL|HARRIS SCHOOL OF PUBLIC POLICY|SERVED IN BOTH ILLINOIS STATE FISCAL OFFICE—FIRST|SERVED IN BOTH ILLINOIS STATE FISCAL OFFICE—FIRST
CHENHAO TAN|HARRIS SCHOOL OF PUBLIC POLICY|TO AI SYSTEMS, AND TO WHAT EXTEND. MULTI|TO AI SYSTEMS, AND TO WHAT EXTEND. MULTI
CHERYL K.  HUGHES|INDIANA UNIVERSITY O'NEILL SCHOOL|AND APPLICATIONS I AND II IN PUBLIC|AND APPLICATIONS I AND II IN PUBLIC
CHRIS CLAPP|HARRIS SCHOOL OF PUBLIC POLICY|UNIVERSITY.  I LIVE IN HYDE PARK WITH MY WIFE, SUSAN; OUR|UNIVERSITY.  I LIVE IN HYDE PARK WITH MY WIFE, SUSAN; OUR
CHRIS JACKSON|INDIANA UNIVERSITY O'NEILL SCHOOL|INDIANA UNIVERSITY, 2018J.D., MICHIGAN STATE UNIVERSITY, 2013B|INDIANA UNIVERSITY, 2018J.D., MICHIGAN STATE UNIVERSITY, 2013B
CHRIS SCHRADER|INDIANA UNIVERSITY O'NEILL SCHOOL|VALUE ERROR|VALUE ERROR
CHRIS WAYNE|INDIANA UNIVERSITY O'NEILL SCHOOL|MSMIT, MANAGING INFORMATION TECHNOLOGY, SULLIVAN UNIVERSITYMBA|MSMIT, MANAGING INFORMATION TECHNOLOGY, SULLIVAN UNIVERSITYMBA
CHRIS WEARE|GOLDMAN SCHOOL OF PUBLIC POLICY|PRESIDENT OF THE CENTER FOR HOMELESS INQUIRIES|PRESIDENT OF THE CENTER FOR HOMELESS INQUIRIES
CHRISTIAN DAVENPORT|FORD SCHOOL OF PUBLIC POLICY|IN THE BEHAVIORAL|THE RUSSELL SAGE FOUNDATION
CHRISTINA WEILAND|FORD SCHOOL OF PUBLIC POLICY|. FINDINGS ON BOSTON|STASZAK, S., ROCHESTER
CHRISTINA XU|HARRIS SCHOOL OF PUBLIC POLICY|AS THE ASSOCIATE DIRECTOR OF EMPLOYER PARTNERSHIPS. SHE MANAGES ALL FACETS OF THE|AS THE ASSOCIATE DIRECTOR OF EMPLOYER PARTNERSHIPS. SHE MANAGES ALL FACETS OF THE
CHRISTOPHER  KOHLER|INDIANA UNIVERSITY O'NEILL SCHOOL|S., GEOLOGY, INDIANA UNIVERSITY, 1985B|S., GEOLOGY, INDIANA UNIVERSITY, 1985B
CHRISTOPHER BERRY|HARRIS SCHOOL OF PUBLIC POLICY|FROM THE AMERICAN POLITICAL SCIENCE ASSOCIATION, THEORY AND CREDIBILITY (|FROM THE AMERICAN POLITICAL SCIENCE ASSOCIATION, THEORY AND CREDIBILITY (
CHRISTOPHER BLATTMAN|HARRIS SCHOOL OF PUBLIC POLICY|TO THE WORLD BANK, THE UNITED NATIONS, AND GOVERNMENTS|TO THE WORLD BANK, THE UNITED NATIONS, AND GOVERNMENTS
CHRISTOPHER CRAFT|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITY OF TENNESSEE, 1983B|UNIVERSITY OF TENNESSEE, 1983B
CHRISTOPHER HERBERT|HARVARD KENNEDY SCHOOL|AT THE HARVARD GRADUATE SCHOOL OF DESIGN IN THE DEPARTMENT|AT THE HARVARD GRADUATE SCHOOL OF DESIGN IN THE DEPARTMENT
CHRISTOPHER JENCKS|HARVARD KENNEDY SCHOOL|MEMBER OF THE EDITORIAL BOARD OF THE AMERICAN PROSPECT. HIS RECENT|MEMBER OF THE EDITORIAL BOARD OF THE AMERICAN PROSPECT. HIS RECENT
CHRISTOPHER NORIO AVERY|HARVARD KENNEDY SCHOOL|BY HARVARD UNIVERSITY PRESS IN MARCH 2003. IN HIS CURRENT|BY HARVARD UNIVERSITY PRESS IN MARCH 2003. IN HIS CURRENT
CHRISTOPHER PAYNE|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITY, 1984|UNIVERSITY, 1984
CHRISTOPHER ROBICHAUD|HARVARD KENNEDY SCHOOL|AND STORIES.HE HAS CONTRIBUTED ONLINE CONTENT TO THE EDX SMITHSONIAN|AND STORIES.HE HAS CONTRIBUTED ONLINE CONTENT TO THE EDX SMITHSONIAN
CHRISTOPHER WINSHIP|HARVARD KENNEDY SCHOOL|WINSHIP|CHRISTOPHER
CHUCK RUSSO|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITY OF NOTRE DAME, 1982|UNIVERSITY OF NOTRE DAME, 1982
CLAIRE MONTIALOUX|GOLDMAN SCHOOL OF PUBLIC POLICY|WITHIN TREATED INDUSTRIES, THE RACIAL GAP|WITHIN TREATED INDUSTRIES, THE RACIAL GAP
CLAIRE PALANDRI|HARRIS SCHOOL OF PUBLIC POLICY|BETWEEN THE STATISTICAL METHODS OF DISCIPLINES WHOSE|BETWEEN HUMANS AND DOMESTICATED
CLAUDIA N. AVELLANEDA|INDIANA UNIVERSITY O'NEILL SCHOOL|POLICYLATIN AMERICAN|POLICYLATIN AMERICAN
CLAYTON HARRIS|HARRIS SCHOOL OF PUBLIC POLICY|AT THE UNIVERSITY AT CHICAGO FOR MORE THAN A DECADE, CLAYTON HAS BROUGHT|AT THE UNIVERSITY AT CHICAGO FOR MORE THAN A DECADE, CLAYTON HAS BROUGHT
CLAYTON NUNES|INDIANA UNIVERSITY O'NEILL SCHOOL|VALUE ERROR|VALUE ERROR
CLINTON OSTER, JR.|INDIANA UNIVERSITY O'NEILL SCHOOL|CARNEGIE-MELLON UNIVERSITY, 1973B.S|CARNEGIE-MELLON UNIVERSITY, 1973B.S
COADY WING|INDIANA UNIVERSITY O'NEILL SCHOOL|PUBLIC POLICY AND ADMINISTRATION, CARLETON|PUBLIC POLICY AND ADMINISTRATION, CARLETON
COLM O'MUIRCHEARTAIGH|HARRIS SCHOOL OF PUBLIC POLICY|MEMBER OF THE INTERNATIONAL STATISTICAL INSTITUTE|MEMBER OF THE INTERNATIONAL STATISTICAL INSTITUTE
CORINNE PRESTON|INDIANA UNIVERSITY O'NEILL SCHOOL|GRADUATE COURSEWORK, 2006-07B|GRADUATE COURSEWORK, 2006-07B
CORNELL WILLIAM BROOKS|HARVARD KENNEDY SCHOOL|AFRICAN METHODIST EPISCOPAL CHURCH.CONTACT: CORNELLWM|AFRICAN METHODIST EPISCOPAL CHURCH.CONTACT: CORNELLWM
CRAIG JOHNSON|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITY, 1984A.A., HARTNELL COLLEGE, 1982THE|UNIVERSITY, 1984A.A., HARTNELL
CYDNEY MCGUIRE|INDIANA UNIVERSITY O'NEILL SCHOOL|PHD, HEALTH SERVICES RESEARCH|HEALTH SERVICES RESEARCH, POLICY, AND ADMINISTRATION
CYNTHIA TAYLOR|HARRIS SCHOOL OF PUBLIC POLICY|DEAN AND WORKED WITH THREE|DEAN AND WORKED WITH THREE
DAISY CRUZ|HARRIS SCHOOL OF PUBLIC POLICY|STUDENTS ON ACADEMIC AND FINANCIAL AID MATTERS TO HELP THEM ACHIEVE THEIR|"AID ALLOCATION AND DISBURSEMENTS.
PRIOR TO JOINING HARRIS"
DAMON JONES|HARRIS SCHOOL OF PUBLIC POLICY|IN FINANCIAL OUTCOMES. AT HARRIS, ASSOC. PROF. JONES CURRENTLY|IN FINANCIAL OUTCOMES. AT HARRIS, ASSOC. PROF. JONES CURRENTLY
DAN  MELNICK|INDIANA UNIVERSITY O'NEILL SCHOOL|AND FOLKORE, UNIVERSITY OF ABERDEENBA|AND FOLKORE, UNIVERSITY OF ABERDEENBA
DAN BLACK|HARRIS SCHOOL OF PUBLIC POLICY|AT THE NATIONAL|AT THE NATIONAL
DAN FLYNN|INDIANA UNIVERSITY O'NEILL SCHOOL|JD, (CUM LAUDE) IU|JD, (CUM LAUDE) IU
DAN GRIFFITH|INDIANA UNIVERSITY O'NEILL SCHOOL|D., INDIANA UNIVERSITY ROBERT|D., INDIANA UNIVERSITY ROBERT
DAN JUDY|HARRIS SCHOOL OF PUBLIC POLICY|MEMBER OF THE AMERICAN|MEMBER OF THE AMERICAN
DAN LEVY|HARVARD KENNEDY SCHOOL|AS THE FACULTY CO-CHAIR OF A WEEK-LONG EXECUTIVE|AS THE FACULTY CO-CHAIR OF A WEEK-LONG EXECUTIVE
DAN LINDHEIM|GOLDMAN SCHOOL OF PUBLIC POLICY|MEMBER OF THE BERKELEY COMMUNITY FUND, AND WAS CHAIR OF THE EDUCATION|MEMBER OF THE BERKELEY COMMUNITY FUND, AND WAS CHAIR OF THE EDUCATION
DANA BORN|HARVARD KENNEDY SCHOOL|MEMBER FOR THE NATIONAL EOD WARRIOR FOUNDATION|THE MIDWEST
DANA BOZEMAN|HARRIS SCHOOL OF PUBLIC POLICY|MEMBER OF THE DIVERSIFYING FACULTY IN ILLINOIS BOARD|MEMBER OF THE DIVERSIFYING FACULTY IN ILLINOIS BOARD
DANI RODRIK|HARVARD KENNEDY SCHOOL|AND ECONOMIC GROWTH, IN BOTH|AND ECONOMIC GROWTH, IN BOTH
DANIEL BEVERLY|INDIANA UNIVERSITY O'NEILL SCHOOL|VALUE ERROR|VALUE ERROR
DANIEL COLE|INDIANA UNIVERSITY O'NEILL SCHOOL|S.M., STANFORD|S.M., STANFORD
DANIEL FARBER|GOLDMAN SCHOOL OF PUBLIC POLICY|OF FOUNDATION|OF FOUNDATION
DANIEL GRUNDMANN|INDIANA UNIVERSITY O'NEILL SCHOOL|AND|AND
DANIEL J. ACLAND|GOLDMAN SCHOOL OF PUBLIC POLICY|OUT EXISTING INTRINSIC MOTIVATION. THE COMBINATION|OUT EXISTING INTRINSIC MOTIVATION. THE COMBINATION
DANIEL KAMMEN|GOLDMAN SCHOOL OF PUBLIC POLICY|IN ENERGY R&D INVESTMENT IS BOTH|"BEAHRS,
DATE: OCTOBER 5"
DANIEL LITTLE|FORD SCHOOL OF PUBLIC POLICY|AND TELEOLOGICAL APPROACHES, EDITED BY GUNNAR SCHUMANN (ROUTLEDGE|AS
DANIEL MOSKOWITZ|HARRIS SCHOOL OF PUBLIC POLICY|AND ELECTORAL INSTITUTIONS SHAPE THE BEHAVIOR OF VOTERS AND ELITE|AND ELECTORAL INSTITUTIONS SHAPE THE BEHAVIOR OF VOTERS AND ELITE
DANIEL MULHERN|GOLDMAN SCHOOL OF PUBLIC POLICY|ON 03|ON 03
DANIEL PRESTON|INDIANA UNIVERSITY O'NEILL SCHOOL|AND DEVELOPMENT IN THE BALKANSPUBLIC POLICY IN CUBA|AND DEVELOPMENT IN THE BALKANSPUBLIC POLICY IN CUBA
DANIEL RAIMI|FORD SCHOOL OF PUBLIC POLICY|AT DUKE, RAIMI WORKED AS A GUITARIST|AT DUKE, RAIMI WORKED AS A GUITARIST
DANIEL SARGENT|GOLDMAN SCHOOL OF PUBLIC POLICY|242KB, UPDATED 07-17|242KB, UPDATED 07-17
DANIEL SCHNEIDER|HARVARD KENNEDY SCHOOL|UCSF. PROFESSOR SCHNEIDER’S RESEARCH INTERESTS ARE FOCUSED ON SOCIAL DEMOGRAPHY|AT BERKELEY
DANIEL SCHRAG|HARVARD KENNEDY SCHOOL|AND TECHNOLOGY (PCAST) FROM|AND TECHNOLOGY (PCAST) FROM
DANIEL SHIELDS|FORD SCHOOL OF PUBLIC POLICY|BY THE PRESIDENT AND CABINET SECRETARIES IN THE|TO MID-CAREER ASSIGNMENTS WERE MAINLY IN JAPAN AND CHINA
DANIEL SIMON|INDIANA UNIVERSITY O'NEILL SCHOOL|PUBLIC|PUBLIC
DANIELLE ALLEN|HARVARD KENNEDY SCHOOL|VALUE ERROR|VALUE ERROR
DANIELLE DUMERER|HARRIS SCHOOL OF PUBLIC POLICY|AT THE JOHN G. SHEDD AQUARIUM. BETWEEN|AT THE JOHN G. SHEDD AQUARIUM. BETWEEN
DARA KAY COHEN|HARVARD KENNEDY SCHOOL|AMERICAN POLITICAL SCIENCE ASSOCIATION'S AWARD FOR BEST DISSERTATION IN WOMEN|AMERICAN POLITICAL SCIENCE ASSOCIATION'S AWARD FOR BEST DISSERTATION IN WOMEN
DARCELLE LAHR|GOLDMAN SCHOOL OF PUBLIC POLICY|OF NONPROFIT EDUCATION|BLACK-OWNED BUSINESSES POST COVID
DARIO SALCEDO MONROY|INDIANA UNIVERSITY O'NEILL SCHOOL|VALUE ERROR|VALUE ERROR
DAVE O’GUINN|INDIANA UNIVERSITY O'NEILL SCHOOL|VALUE ERROR|VALUE ERROR
DAVE SCHABES|HARRIS SCHOOL OF PUBLIC POLICY|AT THE UNIVERSITY OF CHICAGO’S HARRIS SCHOOL OF PUBLIC POLICY WHERE HE LECTURES|AT THE UNIVERSITY OF CHICAGO’S HARRIS SCHOOL OF PUBLIC POLICY WHERE HE LECTURES
DAVE STONE|HARRIS SCHOOL OF PUBLIC POLICY|SENIOR DIRECTOR OF COMMUNICATIONS, DAVE STONE|SENIOR DIRECTOR OF COMMUNICATIONS, DAVE STONE
DAVID  KONISKY|INDIANA UNIVERSITY O'NEILL SCHOOL|ENVIRONMENTAL LAW, JUSTICE AND POLITICSR521|ENVIRONMENTAL LAW, JUSTICE AND POLITICSR521
DAVID ARCHER|INDIANA UNIVERSITY O'NEILL SCHOOL|VALUE ERROR|VALUE ERROR
DAVID AUDRETSCH|INDIANA UNIVERSITY O'NEILL SCHOOL|S., ECONOMICS, UNIVERSITY OF WISCONSIN, 1979B|D., ECONOMICS, UNIVERSITY OF WISCONSIN, 1980M
DAVID BELL|INDIANA UNIVERSITY O'NEILL SCHOOL|LANSING|D., UNIVERSITY OF PITTSBURGHMPA, UNIVERSITY OF PITTSBURGHB
DAVID C. WILSON|GOLDMAN SCHOOL OF PUBLIC POLICY|JOINT APPOINTMENT IN THE DEPARTMENT OF PSYCHOLOGICAL AND BRAIN SCIENCES.WILSON HAS ALSO|JOINT APPOINTMENT IN THE DEPARTMENT
DAVID CHRISINGER|HARRIS SCHOOL OF PUBLIC POLICY|PUBLIC POLICY WRITING THAT MATTERS, A HANDBOOK FOR ANYONE|PUBLIC POLICY WRITING THAT MATTERS, A HANDBOOK FOR ANYONE
DAVID CUTLER|HARVARD KENNEDY SCHOOL|AT THE NATIONAL BUREAU OF ECONOMIC RESEARCH AND A MEMBER OF THE INSTITUTE|AT THE NATIONAL BUREAU OF ECONOMIC RESEARCH AND A MEMBER OF THE INSTITUTE
DAVID DEMING|HARVARD KENNEDY SCHOOL|COEDITOR OF THE AEJ: APPLIED|COEDITOR OF THE AEJ: APPLIED
DAVID ELLWOOD|HARVARD KENNEDY SCHOOL|SCHOODIC INSTITUTE|AMERICAN ACADEMY OF POLITICAL AND SOCIAL SCIENCE
DAVID F. PARKHURST|INDIANA UNIVERSITY O'NEILL SCHOOL|D., UNIVERSITY OF WISCONSIN-MADISON, 1970M|D., UNIVERSITY OF WISCONSIN-MADISON, 1970M
DAVID G. EHRLICH|INDIANA UNIVERSITY O'NEILL SCHOOL|PUBLIC POLICY, GEORGETOWN UNIVERSITY, 1989A|PUBLIC POLICY, GEORGETOWN UNIVERSITY, 1989A
DAVID GERGEN|HARVARD KENNEDY SCHOOL|THE CENTER|MEMBER OF THE D.C. BAR, A VETERAN
DAVID GOOD|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITY OF PENNSYLVANIA, 1985M.A., BOSTON|UNIVERSITY OF PENNSYLVANIA, 1985M.A., BOSTON
DAVID GREGOIRE|INDIANA UNIVERSITY O'NEILL SCHOOL|VALUE ERROR|VALUE ERROR
DAVID HENRY|INDIANA UNIVERSITY O'NEILL SCHOOL|H455 HOMELAND SECURITY POLICY AND PRACTICEV275|H455 HOMELAND SECURITY POLICY AND PRACTICEV275
DAVID KING|HARVARD KENNEDY SCHOOL|CURRENTLY TEACHES COURSES ON CONGRESS|CURRENTLY TEACHES COURSES ON CONGRESS
DAVID KIRP|GOLDMAN SCHOOL OF PUBLIC POLICY|"- IMPROBABLE SCHOLARS
DATE: APRIL 18"|"US PRESIDENTIAL ELECTION: SPECTACLE OR HORROR SHOW?
DATE: SEPTEMBER 7"
DAVID MELTZER|HARRIS SCHOOL OF PUBLIC POLICY|PRESIDENT OF THE SOCIETY FOR MEDICAL DECISION MAKING. HE HAS SERVED ON SEVERAL|AMERICAN SOCIETY FOR CLINICAL INVESTIGATION
DAVID ORR|HARRIS SCHOOL OF PUBLIC POLICY|WITH STUDENTS. HE WILL ALSO HELP COORDINATE PAID INTERNSHIPS FOR STUDENTS, BOTH|WITH STUDENTS. HE WILL ALSO HELP COORDINATE PAID INTERNSHIPS FOR STUDENTS, BOTH
DAVID PEDULLA|HARVARD KENNEDY SCHOOL|VALUE ERROR|VALUE ERROR
DAVID PETERSON|FORD SCHOOL OF PUBLIC POLICY|AT OHIO STATE UNIVERSITY, WHICH MAKES USE OF COMPUTATIONAL MODELING ALONGSIDE QUANTITATIVE AND|BETWEEN
DAVID ROLAND-HOLST|GOLDMAN SCHOOL OF PUBLIC POLICY|ON 02|ON 02
DAVID SANGER|HARVARD KENNEDY SCHOOL|MEMBER OF TWO|AMERICAN POWER (2009). HE IS A 1982 GRADUATE OF HARVARDCOLLEGE
DAVID THACHER|FORD SCHOOL OF PUBLIC POLICY|IN PUBLIC POLICY, MASSACHUSETTS INSTITUTE OF TECHNOLOGY (1999|POLICE RESPONSE TO PEOPLE WITH PSYCHIATRIC AND
DAVID WISE|HARVARD KENNEDY SCHOOL|. WISE|. WISE
DAVID WOOD|HARVARD KENNEDY SCHOOL|WITH PENSION FUND TRUSTEES ON RESPONSIBLE INVESTMENT POLICIES, MISSION|WITH PENSION FUND TRUSTEES ON RESPONSIBLE INVESTMENT POLICIES, MISSION
DAVID WOOLEY|GOLDMAN SCHOOL OF PUBLIC POLICY|IN CLEAN ENERGY PRODUC- TION DELIVERING|IN CLEAN ENERGY PRODUC- TION DELIVERING
DAVID ZILBERMAN|GOLDMAN SCHOOL OF PUBLIC POLICY|AS DEPARTMENT CHAIR FROM 1994 TO 1999, AND IS ON THE BOARDS|AS DEPARTMENT CHAIR FROM 1994 TO 1999, AND IS ON THE BOARDS
DAWNE DIORIO|INDIANA UNIVERSITY O'NEILL SCHOOL|PRESENTSPEA H124 INTRODUCTION|2023SPEA H342
DEAN YANG|FORD SCHOOL OF PUBLIC POLICY|IN DEVELOPMENT ECONOMICS. HE RECEIVED HIS|IN DEVELOPMENT ECONOMICS. HE RECEIVED HIS
DEANNA MALATESTA|INDIANA UNIVERSITY O'NEILL SCHOOL|AND STATISTICAL MODELING (V370|AND STATISTICAL MODELING (V370
DEBORAH HUGHES HALLETT|HARVARD KENNEDY SCHOOL|NATIONAL ACADEMY OF SCIENCES AND ORGANIZED THREE|NATIONAL ACADEMY OF SCIENCES AND ORGANIZED THREE
DEBRA GAY|HARRIS SCHOOL OF PUBLIC POLICY|SOUTH AMERICA,|AND TACTICS AND DETERMINES HUMAN RESOURCES GOALS FOR FULL
DEBRA HORNER|FORD SCHOOL OF PUBLIC POLICY|AND POLICY AT THE FORD SCHOOL. HORNER'S PRIMARY|AND POLICY AT THE FORD SCHOOL. HORNER'S PRIMARY
DEIRDRE BLOOME|HARVARD KENNEDY SCHOOL|AMERICAN SOCIOLOGICAL REVIEW, THE AMERICAN JOURNAL OF SOCIOLOGY, AND DEMOGRAPHY; IT|AMERICAN SOCIOLOGICAL REVIEW, THE AMERICAN JOURNAL OF SOCIOLOGY, AND DEMOGRAPHY; IT
DENNIS  CROMWELL|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITYB|UNIVERSITYB
DENNIS THOMPSON|HARVARD KENNEDY SCHOOL|IN GOVERNMENT, BUSINESS AND HEALTHCARE; POLITICAL|IN GOVERNMENT, BUSINESS AND HEALTHCARE; POLITICAL
DENVIL DUNCAN|INDIANA UNIVERSITY O'NEILL SCHOOL|AND ADMINISTRATIONMICROECONOMICS FOR|AND ADMINISTRATIONMICROECONOMICS FOR
DEREK BOK|HARVARD KENNEDY SCHOOL|VALUE ERROR|VALUE ERROR
